さいたま市町名別人口,2022/2/28,,,,,,
区名コード,区名,町名,町名カナ,町別世帯数,町別男性人口,町別女性人口,町別人口
11106,桜区　　　               ,町谷１丁目　　　　　,マチヤ１チヨウメ　　,421,509,488,997
11106,桜区　　　               ,町谷２丁目　　　　　,マチヤ２チヨウメ　　,412,401,433,834
11106,桜区　　　               ,町谷３丁目　　　　　,マチヤ３チヨウメ　　,749,771,739,1510
11106,桜区　　　               ,町谷４丁目　　　　　,マチヤ４チヨウメ　　,396,433,368,801
11106,桜区　　　               ,南元宿１丁目　　　　,ミナミモトジユク１チ,570,608,586,1194
11106,桜区　　　               ,南元宿２丁目　　　　,ミナミモトジユク２チ,1144,1202,1225,2427
11106,桜区　　　               ,中島１丁目　　　　　,ナカジマ１チヨウメ　,1091,1036,1060,2096
11106,桜区　　　               ,中島２丁目　　　　　,ナカジマ２チヨウメ　,442,413,384,797
11106,桜区　　　               ,中島３丁目　　　　　,ナカジマ３チヨウメ　,206,226,224,450
11106,桜区　　　               ,中島４丁目　　　　　,ナカジマ４チヨウメ　,364,373,365,738
11106,桜区　　　               ,栄和１丁目　　　　　,サカワ１チヨウメ　　,679,726,653,1379
11106,桜区　　　               ,栄和２丁目　　　　　,サカワ２チヨウメ　　,954,990,940,1930
11106,桜区　　　               ,栄和３丁目　　　　　,サカワ３チヨウメ　　,894,863,830,1693
11106,桜区　　　               ,栄和４丁目　　　　　,サカワ４チヨウメ　　,590,572,531,1103
11106,桜区　　　               ,栄和５丁目　　　　　,サカワ５チヨウメ　　,693,710,658,1368
11106,桜区　　　               ,栄和６丁目　　　　　,サカワ６チヨウメ　　,606,654,571,1225
11106,桜区　　　               ,山久保１丁目　　　　,ヤマクボ１チヨウメ　,457,430,440,870
11106,桜区　　　               ,山久保２丁目　　　　,ヤマクボ２チヨウメ　,595,668,666,1334
11106,桜区　　　               ,大字上大久保　　　　,カミオオクボ　　　　,2488,2440,2281,4721
11106,桜区　　　               ,大字下大久保　　　　,シモオオクボ　　　　,2582,2454,1934,4388
11106,桜区　　　               ,大字大久保領家　　　,オオクボリヨウケ　　,3068,3104,3294,6398
11106,桜区　　　               ,大字神田　　　　　　,ジンデ　　　　　　　,2494,2751,2618,5369
11106,桜区　　　               ,大字白鍬　　　　　　,シラクワ　　　　　　,3289,3542,3540,7082
11106,桜区　　　               ,大字在家　　　　　　,ザイケ　　　　　　　,176,198,199,397
11106,桜区　　　               ,大字宿　　　　　　　,シユク　　　　　　　,280,309,283,592
11106,桜区　　　               ,大字五関　　　　　　,ゴセキ　　　　　　　,852,900,870,1770
11106,桜区　　　               ,大字塚本　　　　　　,ツカモト　　　　　　,698,796,803,1599
11106,桜区　　　               ,桜田１丁目　　　　　,サクラダ１チヨウメ　,342,363,378,741
11106,桜区　　　               ,桜田２丁目　　　　　,サクラダ２チヨウメ　,582,642,646,1288
11106,桜区　　　               ,桜田３丁目　　　　　,サクラダ３チヨウメ　,173,185,176,361
11107,浦和区　　               ,岸町１丁目　　　　　,キシチヨウ１チヨウメ,752,842,868,1710
11107,浦和区　　               ,岸町２丁目　　　　　,キシチヨウ２チヨウメ,766,816,828,1644
11107,浦和区　　               ,岸町３丁目　　　　　,キシチヨウ３チヨウメ,595,581,639,1220
11107,浦和区　　               ,岸町４丁目　　　　　,キシチヨウ４チヨウメ,1222,1139,1265,2404
11107,浦和区　　               ,岸町５丁目　　　　　,キシチヨウ５チヨウメ,637,723,730,1453
11107,浦和区　　               ,岸町６丁目　　　　　,キシチヨウ６チヨウメ,881,928,973,1901
11107,浦和区　　               ,岸町７丁目　　　　　,キシチヨウ７チヨウメ,1201,1307,1319,2626
11107,浦和区　　               ,東岸町　　　　　　　,ヒガシキシチヨウ　　,1261,1366,1373,2739
11107,浦和区　　               ,高砂１丁目　　　　　,タカサゴ１チヨウメ　,228,236,291,527
11107,浦和区　　               ,高砂２丁目　　　　　,タカサゴ２チヨウメ　,359,359,404,763
11107,浦和区　　               ,高砂３丁目　　　　　,タカサゴ３チヨウメ　,574,671,693,1364
11107,浦和区　　               ,高砂４丁目　　　　　,タカサゴ４チヨウメ　,789,823,870,1693
11107,浦和区　　               ,東高砂町　　　　　　,ヒガシタカサゴチヨウ,1029,850,902,1752
11107,浦和区　　               ,仲町１丁目　　　　　,ナカチヨウ１チヨウメ,835,752,892,1644
11107,浦和区　　               ,仲町２丁目　　　　　,ナカチヨウ２チヨウメ,826,811,875,1686
11107,浦和区　　               ,仲町３丁目　　　　　,ナカチヨウ３チヨウメ,886,1005,1097,2102
11107,浦和区　　               ,仲町４丁目　　　　　,ナカチヨウ４チヨウメ,822,914,981,1895
11107,浦和区　　               ,東仲町　　　　　　　,ヒガシナカチヨウ　　,1947,1691,1824,3515
11107,浦和区　　               ,常盤１丁目　　　　　,トキワ１チヨウメ　　,1588,1660,1762,3422
11107,浦和区　　               ,常盤２丁目　　　　　,トキワ２チヨウメ　　,1119,1183,1228,2411
11107,浦和区　　               ,常盤３丁目　　　　　,トキワ３チヨウメ　　,1920,1892,2070,3962
11107,浦和区　　               ,常盤４丁目　　　　　,トキワ４チヨウメ　　,722,769,869,1638
11107,浦和区　　               ,常盤５丁目　　　　　,トキワ５チヨウメ　　,1001,1129,1236,2365
11107,浦和区　　               ,常盤６丁目　　　　　,トキワ６チヨウメ　　,554,676,656,1332
11107,浦和区　　               ,常盤７丁目　　　　　,トキワ７チヨウメ　　,605,712,743,1455
11107,浦和区　　               ,常盤８丁目　　　　　,トキワ８チヨウメ　　,552,707,805,1512
11107,浦和区　　               ,常盤９丁目　　　　　,トキワ９チヨウメ　　,1791,1798,1897,3695
11107,浦和区　　               ,常盤１０丁目　　　　,トキワ１０チヨウメ　,1528,1828,1883,3711
11107,浦和区　　               ,北浦和１丁目　　　　,キタウラワ１チヨウメ,1702,1531,1755,3286
11107,浦和区　　               ,北浦和２丁目　　　　,キタウラワ２チヨウメ,1273,1264,1301,2565
11107,浦和区　　               ,北浦和３丁目　　　　,キタウラワ３チヨウメ,1477,1343,1555,2898
11107,浦和区　　               ,北浦和４丁目　　　　,キタウラワ４チヨウメ,263,203,243,446
11107,浦和区　　               ,北浦和５丁目　　　　,キタウラワ５チヨウメ,1807,2000,2153,4153
11107,浦和区　　               ,針ヶ谷１丁目　　　　,ハリガヤ１チヨウメ　,1017,949,1069,2018
11107,浦和区　　               ,針ヶ谷２丁目　　　　,ハリガヤ２チヨウメ　,1232,1321,1306,2627
11107,浦和区　　               ,針ヶ谷３丁目　　　　,ハリガヤ３チヨウメ　,815,789,849,1638
11107,浦和区　　               ,針ヶ谷４丁目　　　　,ハリガヤ４チヨウメ　,1427,1225,1525,2750
11107,浦和区　　               ,上木崎１丁目　　　　,カミキザキ１チヨウメ,1710,1705,1907,3612
11107,浦和区　　               ,上木崎２丁目　　　　,カミキザキ２チヨウメ,1148,1228,1299,2527
11107,浦和区　　               ,上木崎３丁目　　　　,カミキザキ３チヨウメ,784,916,853,1769
11107,浦和区　　               ,上木崎４丁目　　　　,カミキザキ４チヨウメ,823,824,792,1616
11107,浦和区　　               ,上木崎５丁目　　　　,カミキザキ５チヨウメ,540,658,687,1345
11107,浦和区　　               ,上木崎６丁目　　　　,カミキザキ６チヨウメ,1287,1384,1411,2795
11107,浦和区　　               ,上木崎７丁目　　　　,カミキザキ７チヨウメ,494,605,637,1242
11107,浦和区　　               ,上木崎８丁目　　　　,カミキザキ８チヨウメ,265,304,311,615
11107,浦和区　　               ,木崎１丁目　　　　　,キザキ１チヨウメ　　,585,660,636,1296
11107,浦和区　　               ,木崎２丁目　　　　　,キザキ２チヨウメ　　,761,859,873,1732
11107,浦和区　　               ,木崎３丁目　　　　　,キザキ３チヨウメ　　,290,334,332,666
11107,浦和区　　               ,木崎４丁目　　　　　,キザキ４チヨウメ　　,761,915,956,1871
11107,浦和区　　               ,木崎５丁目　　　　　,キザキ５チヨウメ　　,920,1052,1145,2197
11107,浦和区　　               ,領家１丁目　　　　　,リヨウケ１チヨウメ　,766,936,983,1919
11107,浦和区　　               ,領家２丁目　　　　　,リヨウケ２チヨウメ　,607,577,566,1143
11107,浦和区　　               ,領家３丁目　　　　　,リヨウケ３チヨウメ　,902,1014,996,2010
11107,浦和区　　               ,領家４丁目　　　　　,リヨウケ４チヨウメ　,718,753,785,1538
11107,浦和区　　               ,領家５丁目　　　　　,リヨウケ５チヨウメ　,614,547,570,1117
11107,浦和区　　               ,領家６丁目　　　　　,リヨウケ６チヨウメ　,1037,1077,1088,2165
11107,浦和区　　               ,領家７丁目　　　　　,リヨウケ７チヨウメ　,1184,1146,1367,2513
11107,浦和区　　               ,瀬ヶ崎１丁目　　　　,セガサキ１チヨウメ　,735,790,867,1657
11107,浦和区　　               ,瀬ヶ崎２丁目　　　　,セガサキ２チヨウメ　,833,897,942,1839
11107,浦和区　　               ,瀬ヶ崎３丁目　　　　,セガサキ３チヨウメ　,635,680,775,1455
11107,浦和区　　               ,瀬ヶ崎４丁目　　　　,セガサキ４チヨウメ　,747,811,859,1670
11107,浦和区　　               ,瀬ヶ崎５丁目　　　　,セガサキ５チヨウメ　,831,959,963,1922
11107,浦和区　　               ,駒場１丁目　　　　　,コマバ１チヨウメ　　,842,1058,999,2057
11107,浦和区　　               ,駒場２丁目　　　　　,コマバ２チヨウメ　　,140,160,131,291
11107,浦和区　　               ,大原１丁目　　　　　,オオハラ１チヨウメ　,303,342,372,714
11107,浦和区　　               ,大原２丁目　　　　　,オオハラ２チヨウメ　,187,209,244,453
11107,浦和区　　               ,大原３丁目　　　　　,オオハラ３チヨウメ　,8,10,10,20
11107,浦和区　　               ,大原４丁目　　　　　,オオハラ４チヨウメ　,7,7,0,7
11107,浦和区　　               ,前地１丁目　　　　　,マエジ１チヨウメ　　,1108,1450,1522,2972
11107,浦和区　　               ,前地２丁目　　　　　,マエジ２チヨウメ　　,641,603,632,1235
11107,浦和区　　               ,前地３丁目　　　　　,マエジ３チヨウメ　　,909,903,902,1805
11107,浦和区　　               ,本太１丁目　　　　　,モトブト１チヨウメ　,2006,1958,2206,4164
11107,浦和区　　               ,本太２丁目　　　　　,モトブト２チヨウメ　,1428,1417,1501,2918
11107,浦和区　　               ,本太３丁目　　　　　,モトブト３チヨウメ　,1309,1335,1406,2741
11107,浦和区　　               ,本太４丁目　　　　　,モトブト４チヨウメ　,796,855,914,1769
11107,浦和区　　               ,本太５丁目　　　　　,モトブト５チヨウメ　,1050,1199,1213,2412
11107,浦和区　　               ,元町１丁目　　　　　,モトチヨウ１チヨウメ,1283,1258,1332,2590
11107,浦和区　　               ,元町２丁目　　　　　,モトチヨウ２チヨウメ,1649,1748,1908,3656
11107,浦和区　　               ,元町３丁目　　　　　,モトチヨウ３チヨウメ,944,908,973,1881
11107,浦和区　　               ,大東１丁目　　　　　,ダイトウ１チヨウメ　,1267,1488,1533,3021
11107,浦和区　　               ,大東２丁目　　　　　,ダイトウ２チヨウメ　,798,874,931,1805
11107,浦和区　　               ,大東３丁目　　　　　,ダイトウ３チヨウメ　,620,695,758,1453
11107,浦和区　　               ,大字三崎　　　　　　,ミサキ　　　　　　　,5,8,7,15
11107,浦和区　　               ,神明１丁目　　　　　,シンメイ１チヨウメ　,571,617,629,1246
11107,浦和区　　               ,神明２丁目　　　　　,シンメイ２チヨウメ　,830,875,873,1748
11107,浦和区　　               ,皇山町　　　　　　　,コウザンチヨウ　　　,874,945,997,1942
11108,南区　　　               ,大谷場１丁目　　　　,オオヤバ１チヨウメ　,1199,1342,1376,2718
11108,南区　　　               ,大谷場２丁目　　　　,オオヤバ２チヨウメ　,813,890,873,1763
11108,南区　　　               ,南浦和１丁目　　　　,ミナミウラワ１チヨウ,1487,1428,1484,2912
11108,南区　　　               ,南浦和２丁目　　　　,ミナミウラワ２チヨウ,2098,1875,1885,3760
11108,南区　　　               ,南浦和３丁目　　　　,ミナミウラワ３チヨウ,3787,3906,4000,7906
11108,南区　　　               ,南浦和４丁目　　　　,ミナミウラワ４チヨウ,127,116,86,202
11108,南区　　　               ,大字太田窪　　　　　,ダイタクボ　　　　　,4184,4648,4735,9383
11108,南区　　　               ,太田窪２丁目　　　　,ダイタクボ２チヨウメ,1055,1063,1105,2168
11108,南区　　　               ,太田窪４丁目　　　　,ダイタクボ４チヨウメ,817,876,953,1829
11108,南区　　　               ,太田窪５丁目　　　　,ダイタクボ５チヨウメ,1443,1461,1416,2877
11108,南区　　　               ,大字大谷口　　　　　,オオヤグチ　　　　　,7622,8861,9091,17952
11108,南区　　　               ,大字円正寺　　　　　,エンシヨウジ　　　　,1163,1421,1386,2807
11108,南区　　　               ,大字広ヶ谷戸　　　　,ヒロガヤト　　　　　,1055,1122,1177,2299
11108,南区　　　               ,白幡１丁目　　　　　,シラハタ１チヨウメ　,532,558,457,1015
11108,南区　　　               ,白幡２丁目　　　　　,シラハタ２チヨウメ　,546,590,541,1131
11108,南区　　　               ,白幡３丁目　　　　　,シラハタ３チヨウメ　,1526,1476,1579,3055
11108,南区　　　               ,白幡４丁目　　　　　,シラハタ４チヨウメ　,2221,2283,2380,4663
11108,南区　　　               ,白幡５丁目　　　　　,シラハタ５チヨウメ　,1225,1359,1372,2731
11108,南区　　　               ,白幡６丁目　　　　　,シラハタ６チヨウメ　,1257,1399,1295,2694
11108,南区　　　               ,辻１丁目　　　　　　,ツジ１チヨウメ　　　,1273,1434,1422,2856
11108,南区　　　               ,辻２丁目　　　　　　,ツジ２チヨウメ　　　,1030,1119,1116,2235
11108,南区　　　               ,辻３丁目　　　　　　,ツジ３チヨウメ　　　,906,887,888,1775
11108,南区　　　               ,辻４丁目　　　　　　,ツジ４チヨウメ　　　,1109,1289,1220,2509
11108,南区　　　               ,辻５丁目　　　　　　,ツジ５チヨウメ　　　,786,831,851,1682
11108,南区　　　               ,辻６丁目　　　　　　,ツジ６チヨウメ　　　,304,317,357,674
11108,南区　　　               ,辻７丁目　　　　　　,ツジ７チヨウメ　　　,898,927,877,1804
11108,南区　　　               ,辻８丁目　　　　　　,ツジ８チヨウメ　　　,1431,1349,1414,2763
11108,南区　　　               ,文蔵１丁目　　　　　,ブゾウ１チヨウメ　　,1100,1152,1172,2324
11108,南区　　　               ,文蔵２丁目　　　　　,ブゾウ２チヨウメ　　,1638,1544,1506,3050
11108,南区　　　               ,文蔵３丁目　　　　　,ブゾウ３チヨウメ　　,2082,2068,1903,3971
11108,南区　　　               ,文蔵４丁目　　　　　,ブゾウ４チヨウメ　　,1344,1399,1364,2763
11108,南区　　　               ,文蔵５丁目　　　　　,ブゾウ５チヨウメ　　,1356,1445,1436,2881
11108,南区　　　               ,別所１丁目　　　　　,ベツシヨ１チヨウメ　,697,679,686,1365
11108,南区　　　               ,別所２丁目　　　　　,ベツシヨ２チヨウメ　,1300,1411,1437,2848
11108,南区　　　               ,別所３丁目　　　　　,ベツシヨ３チヨウメ　,1291,1407,1499,2906
11108,南区　　　               ,別所４丁目　　　　　,ベツシヨ４チヨウメ　,301,347,346,693
11108,南区　　　               ,別所５丁目　　　　　,ベツシヨ５チヨウメ　,731,672,694,1366
11108,南区　　　               ,別所６丁目　　　　　,ベツシヨ６チヨウメ　,909,911,864,1775
11108,南区　　　               ,別所７丁目　　　　　,ベツシヨ７チヨウメ　,1650,1795,1887,3682
11108,南区　　　               ,根岸１丁目　　　　　,ネギシ１チヨウメ　　,1048,1122,1141,2263
11108,南区　　　               ,根岸２丁目　　　　　,ネギシ２チヨウメ　　,807,885,857,1742
11108,南区　　　               ,根岸３丁目　　　　　,ネギシ３チヨウメ　　,1146,1171,1161,2332
11108,南区　　　               ,根岸４丁目　　　　　,ネギシ４チヨウメ　　,679,688,632,1320
11108,南区　　　               ,根岸５丁目　　　　　,ネギシ５チヨウメ　　,1628,1651,1826,3477
11108,南区　　　               ,沼影１丁目　　　　　,ヌマカゲ１チヨウメ　,3305,3953,4063,8016
11108,南区　　　               ,沼影２丁目　　　　　,ヌマカゲ２チヨウメ　,734,917,908,1825
11108,南区　　　               ,沼影３丁目　　　　　,ヌマカゲ３チヨウメ　,138,87,51,138
11108,南区　　　               ,関１丁目　　　　　　,セキ１チヨウメ　　　,303,294,245,539
11108,南区　　　               ,関２丁目　　　　　　,セキ２チヨウメ　　　,281,313,297,610
11108,南区　　　               ,鹿手袋１丁目　　　　,シカテブクロ１チヨウ,592,564,588,1152
11108,南区　　　               ,鹿手袋２丁目　　　　,シカテブクロ２チヨウ,624,589,626,1215
11108,南区　　　               ,鹿手袋３丁目　　　　,シカテブクロ３チヨウ,935,941,930,1871
11108,南区　　　               ,鹿手袋４丁目　　　　,シカテブクロ４チヨウ,1319,1264,1184,2448
11108,南区　　　               ,鹿手袋５丁目　　　　,シカテブクロ５チヨウ,1252,1237,1226,2463
11108,南区　　　               ,鹿手袋６丁目　　　　,シカテブクロ６チヨウ,1077,1154,1150,2304
11108,南区　　　               ,鹿手袋７丁目　　　　,シカテブクロ７チヨウ,1114,1328,1236,2564
11108,南区　　　               ,松本１丁目　　　　　,マツモト１チヨウメ　,803,876,807,1683
11108,南区　　　               ,松本２丁目　　　　　,マツモト２チヨウメ　,581,615,593,1208
11108,南区　　　               ,松本３丁目　　　　　,マツモト３チヨウメ　,653,766,698,1464
11108,南区　　　               ,松本４丁目　　　　　,マツモト４チヨウメ　,558,610,585,1195
11108,南区　　　               ,曲本１丁目　　　　　,マガモト１チヨウメ　,893,955,923,1878
11108,南区　　　               ,曲本２丁目　　　　　,マガモト２チヨウメ　,837,907,872,1779
11108,南区　　　               ,曲本３丁目　　　　　,マガモト３チヨウメ　,743,834,789,1623
11108,南区　　　               ,曲本４丁目　　　　　,マガモト４チヨウメ　,815,790,735,1525
11108,南区　　　               ,曲本５丁目　　　　　,マガモト５チヨウメ　,856,881,866,1747
11108,南区　　　               ,内谷１丁目　　　　　,ウチヤ１チヨウメ　　,285,320,320,640
11108,南区　　　               ,内谷２丁目　　　　　,ウチヤ２チヨウメ　　,436,507,476,983
11108,南区　　　               ,内谷３丁目　　　　　,ウチヤ３チヨウメ　　,836,944,841,1785
11108,南区　　　               ,内谷４丁目　　　　　,ウチヤ４チヨウメ　　,955,1041,959,2000
11108,南区　　　               ,内谷５丁目　　　　　,ウチヤ５チヨウメ　　,1189,1386,1338,2724
11108,南区　　　               ,内谷６丁目　　　　　,ウチヤ６チヨウメ　　,1028,1203,1066,2269
11108,南区　　　               ,内谷７丁目　　　　　,ウチヤ７チヨウメ　　,805,1010,962,1972
11108,南区　　　               ,四谷１丁目　　　　　,ヨツヤ１チヨウメ　　,759,777,790,1567
11108,南区　　　               ,四谷２丁目　　　　　,ヨツヤ２チヨウメ　　,651,679,608,1287
11108,南区　　　               ,四谷３丁目　　　　　,ヨツヤ３チヨウメ　　,749,782,744,1526
11108,南区　　　               ,南本町１丁目　　　　,ミナミホンチヨウ１チ,634,537,649,1186
11108,南区　　　               ,南本町２丁目　　　　,ミナミホンチヨウ２チ,1048,1176,1202,2378
11108,南区　　　               ,神明１丁目　　　　　,シンメイ１チヨウメ　,571,596,619,1215
11108,南区　　　               ,神明２丁目　　　　　,シンメイ２チヨウメ　,221,279,264,543
11109,緑区　　　               ,太田窪１丁目　　　　,ダイタクボ１チヨウメ,1402,1463,1563,3026
11109,緑区　　　               ,太田窪３丁目　　　　,ダイタクボ３チヨウメ,831,905,899,1804
11109,緑区　　　               ,大字大谷口　　　　　,オオヤグチ　　　　　,97,101,101,202
11109,緑区　　　               ,原山１丁目　　　　　,ハラヤマ１チヨウメ　,1504,1715,1857,3572
11109,緑区　　　               ,原山２丁目　　　　　,ハラヤマ２チヨウメ　,1665,1704,1792,3496
11109,緑区　　　               ,原山３丁目　　　　　,ハラヤマ３チヨウメ　,894,833,950,1783
11109,緑区　　　               ,原山４丁目　　　　　,ハラヤマ４チヨウメ　,1666,1931,2100,4031
11109,緑区　　　               ,大字中尾　　　　　　,ナカオ　　　　　　　,6424,7104,7437,14541
11109,緑区　　　               ,大字大間木　　　　　,オオマギ　　　　　　,2773,3093,3142,6235
11109,緑区　　　               ,大字大牧　　　　　　,オオマキ　　　　　　,1080,1155,1225,2380
11109,緑区　　　               ,大字下山口新田　　　,シモヤマグチシンデン,139,161,161,322
11109,緑区　　　               ,大字三室　　　　　　,ミムロ　　　　　　　,7347,8471,8799,17270
11109,緑区　　　               ,道祖土１丁目　　　　,サイド１チヨウメ　　,576,576,674,1250
11109,緑区　　　               ,道祖土２丁目　　　　,サイド２チヨウメ　　,579,581,612,1193
11109,緑区　　　               ,道祖土３丁目　　　　,サイド３チヨウメ　　,319,377,423,800
11109,緑区　　　               ,道祖土４丁目　　　　,サイド４チヨウメ　　,832,1003,1043,2046
11109,緑区　　　               ,大字大崎　　　　　　,オオサキ　　　　　　,444,521,422,943
11109,緑区　　　               ,大字南部領辻　　　　,ナンブリヨウツシ　　,283,366,362,728
11109,緑区　　　               ,大字中野田　　　　　,ナカノダ　　　　　　,227,293,263,556
11109,緑区　　　               ,大字上野田　　　　　,カミノダ　　　　　　,321,382,302,684
11109,緑区　　　               ,大字高畑　　　　　　,タカバタケ　　　　　,40,46,52,98
11109,緑区　　　               ,大字代山　　　　　　,ダイヤマ　　　　　　,235,292,250,542
11109,緑区　　　               ,大字寺山　　　　　　,テラヤマ　　　　　　,103,114,106,220
11109,緑区　　　               ,大字大門　　　　　　,ダイモン　　　　　　,3935,5067,5065,10132
11109,緑区　　　               ,大字北原　　　　　　,キタハラ　　　　　　,32,53,48,101
11109,緑区　　　               ,大字間宮　　　　　　,マミヤ　　　　　　　,370,418,393,811
11109,緑区　　　               ,大字下野田　　　　　,シモノダ　　　　　　,551,610,571,1181
11109,緑区　　　               ,大字玄蕃新田　　　　,ゲンバシンデン　　　,82,108,101,209
11109,緑区　　　               ,宮本１丁目　　　　　,ミヤモト１チヨウメ　,378,461,442,903
11109,緑区　　　               ,宮本２丁目　　　　　,ミヤモト２チヨウメ　,645,779,770,1549
11109,緑区　　　               ,芝原１丁目　　　　　,シバハラ１チヨウメ　,464,572,592,1164
11109,緑区　　　               ,芝原２丁目　　　　　,シバハラ２チヨウメ　,397,470,484,954
11109,緑区　　　               ,芝原３丁目　　　　　,シバハラ３チヨウメ　,759,908,928,1836
11109,緑区　　　               ,大字三浦　　　　　　,ミウラ　　　　　　　,1,1,0,1
11109,緑区　　　               ,大字見沼　　　　　　,ミヌマ　　　　　　　,9,13,11,24
11109,緑区　　　               ,山崎１丁目　　　　　,ヤマザキ１チヨウメ　,567,623,491,1114
11109,緑区　　　               ,東大門１丁目　　　　,ヒガシダイモン１チヨ,129,137,141,278
11109,緑区　　　               ,東大門２丁目　　　　,ヒガシダイモン２チヨ,695,831,896,1727
11109,緑区　　　               ,東大門３丁目　　　　,ヒガシダイモン３チヨ,713,833,809,1642
11109,緑区　　　               ,馬場１丁目　　　　　,バンバ１チヨウメ　　,623,680,720,1400
11109,緑区　　　               ,馬場２丁目　　　　　,バンバ２チヨウメ　　,648,826,807,1633
11109,緑区　　　               ,松木１丁目　　　　　,マツキ１チヨウメ　　,549,682,707,1389
11109,緑区　　　               ,松木２丁目　　　　　,マツキ２チヨウメ　　,494,596,612,1208
11109,緑区　　　               ,松木３丁目　　　　　,マツキ３チヨウメ　　,816,921,960,1881
11109,緑区　　　               ,東浦和１丁目　　　　,ヒガシウラワ１チヨウ,634,616,647,1263
11109,緑区　　　               ,東浦和２丁目　　　　,ヒガシウラワ２チヨウ,2362,2534,2470,5004
11109,緑区　　　               ,東浦和３丁目　　　　,ヒガシウラワ３チヨウ,1353,1442,1482,2924
11109,緑区　　　               ,東浦和４丁目　　　　,ヒガシウラワ４チヨウ,1107,1084,1116,2200
11109,緑区　　　               ,東浦和５丁目　　　　,ヒガシウラワ５チヨウ,891,866,913,1779
11109,緑区　　　               ,東浦和６丁目　　　　,ヒガシウラワ６チヨウ,668,802,810,1612
11109,緑区　　　               ,東浦和７丁目　　　　,ヒガシウラワ７チヨウ,1285,1316,1419,2735
11109,緑区　　　               ,東浦和８丁目　　　　,ヒガシウラワ８チヨウ,659,753,813,1566
11109,緑区　　　               ,東浦和９丁目　　　　,ヒガシウラワ９チヨウ,557,667,709,1376
11109,緑区　　　               ,美園１丁目　　　　　,ミソノ１チヨウメ　　,190,250,253,503
11109,緑区　　　               ,美園２丁目　　　　　,ミソノ２チヨウメ　　,61,94,80,174
11109,緑区　　　               ,美園３丁目　　　　　,ミソノ３チヨウメ　　,751,648,638,1286
11109,緑区　　　               ,美園４丁目　　　　　,ミソノ４チヨウメ　　,1909,2327,2338,4665
11109,緑区　　　               ,美園５丁目　　　　　,ミソノ５チヨウメ　　,732,958,959,1917
11109,緑区　　　               ,美園６丁目　　　　　,ミソノ６チヨウメ　　,370,496,486,982
11109,緑区　　　               ,大間木２丁目　　　　,オオマギ２チヨウメ　,416,589,564,1153
11109,緑区　　　               ,大間木３丁目　　　　,オオマギ３チヨウメ　,518,708,696,1404
11110,岩槻区　　               ,大字岩槻　　　　　　,イワツキ　　　　　　,1981,2492,2406,4898
11110,岩槻区　　               ,太田１丁目　　　　　,オオタ１チヨウメ　　,466,541,557,1098
11110,岩槻区　　               ,太田２丁目　　　　　,オオタ２チヨウメ　　,437,540,530,1070
11110,岩槻区　　               ,太田３丁目　　　　　,オオタ３チヨウメ　　,42,48,43,91
11110,岩槻区　　               ,本丸１丁目　　　　　,ホンマル１チヨウメ　,634,648,659,1307
11110,岩槻区　　               ,本丸２丁目　　　　　,ホンマル２チヨウメ　,330,351,364,715
11110,岩槻区　　               ,本丸３丁目　　　　　,ホンマル３チヨウメ　,569,564,612,1176
11110,岩槻区　　               ,本丸４丁目　　　　　,ホンマル４チヨウメ　,358,399,415,814
11110,岩槻区　　               ,城町１丁目　　　　　,シロマチ１チヨウメ　,477,493,495,988
11110,岩槻区　　               ,城町２丁目　　　　　,シロマチ２チヨウメ　,310,361,335,696
11110,岩槻区　　               ,府内１丁目　　　　　,フナイ１チヨウメ　　,221,232,222,454
11110,岩槻区　　               ,府内２丁目　　　　　,フナイ２チヨウメ　　,493,512,527,1039
11110,岩槻区　　               ,府内３丁目　　　　　,フナイ３チヨウメ　　,11,11,4,15
11110,岩槻区　　               ,府内４丁目　　　　　,フナイ４チヨウメ　　,202,212,187,399
11110,岩槻区　　               ,城南１丁目　　　　　,ジヨウナン１チヨウメ,488,524,525,1049
11110,岩槻区　　               ,城南２丁目　　　　　,ジヨウナン２チヨウメ,300,330,300,630
11110,岩槻区　　               ,城南３丁目　　　　　,ジヨウナン３チヨウメ,218,244,253,497
11110,岩槻区　　               ,城南４丁目　　　　　,ジヨウナン４チヨウメ,497,526,419,945
11110,岩槻区　　               ,城南５丁目　　　　　,ジヨウナン５チヨウメ,607,715,676,1391
11110,岩槻区　　               ,並木１丁目　　　　　,ナミキ１チヨウメ　　,767,732,751,1483
11110,岩槻区　　               ,並木２丁目　　　　　,ナミキ２チヨウメ　　,592,601,625,1226
11110,岩槻区　　               ,西原　　　　　　　　,ニシハラ　　　　　　,697,712,715,1427
11110,岩槻区　　               ,西原台１丁目　　　　,ニシハラダイ１チヨウ,497,501,468,969
11110,岩槻区　　               ,西原台２丁目　　　　,ニシハラダイ２チヨウ,384,398,403,801
11110,岩槻区　　               ,本町１丁目　　　　　,ホンチヨウ１チヨウメ,400,343,359,702
11110,岩槻区　　               ,本町２丁目　　　　　,ホンチヨウ２チヨウメ,458,473,495,968
11110,岩槻区　　               ,本町３丁目　　　　　,ホンチヨウ３チヨウメ,409,390,408,798
11110,岩槻区　　               ,本町４丁目　　　　　,ホンチヨウ４チヨウメ,514,485,523,1008
11110,岩槻区　　               ,本町５丁目　　　　　,ホンチヨウ５チヨウメ,336,340,339,679
11110,岩槻区　　               ,本町６丁目　　　　　,ホンチヨウ６チヨウメ,351,386,405,791
