さいたま市町名別人口,2022/5/31,,,,,,
区名コード,区名,町名,町名カナ,町別世帯数,町別男性人口,町別女性人口,町別人口
11106,桜区　　　               ,町谷２丁目　　　　　,マチヤ２チヨウメ　　,414,398,435,833
11106,桜区　　　               ,町谷３丁目　　　　　,マチヤ３チヨウメ　　,765,772,739,1511
11106,桜区　　　               ,町谷４丁目　　　　　,マチヤ４チヨウメ　　,399,437,369,806
11106,桜区　　　               ,南元宿１丁目　　　　,ミナミモトジユク１チ,588,618,594,1212
11106,桜区　　　               ,南元宿２丁目　　　　,ミナミモトジユク２チ,1141,1197,1230,2427
11106,桜区　　　               ,中島１丁目　　　　　,ナカジマ１チヨウメ　,1119,1045,1082,2127
11106,桜区　　　               ,中島２丁目　　　　　,ナカジマ２チヨウメ　,437,398,378,776
11106,桜区　　　               ,中島３丁目　　　　　,ナカジマ３チヨウメ　,206,225,220,445
11106,桜区　　　               ,中島４丁目　　　　　,ナカジマ４チヨウメ　,363,372,359,731
11106,桜区　　　               ,栄和１丁目　　　　　,サカワ１チヨウメ　　,692,726,656,1382
11106,桜区　　　               ,栄和２丁目　　　　　,サカワ２チヨウメ　　,955,979,940,1919
11106,桜区　　　               ,栄和３丁目　　　　　,サカワ３チヨウメ　　,899,868,828,1696
11106,桜区　　　               ,栄和４丁目　　　　　,サカワ４チヨウメ　　,602,583,532,1115
11106,桜区　　　               ,栄和５丁目　　　　　,サカワ５チヨウメ　　,682,696,643,1339
11106,桜区　　　               ,栄和６丁目　　　　　,サカワ６チヨウメ　　,618,666,570,1236
11106,桜区　　　               ,山久保１丁目　　　　,ヤマクボ１チヨウメ　,449,427,432,859
11106,桜区　　　               ,山久保２丁目　　　　,ヤマクボ２チヨウメ　,604,677,671,1348
11106,桜区　　　               ,大字上大久保　　　　,カミオオクボ　　　　,2514,2448,2306,4754
11106,桜区　　　               ,大字下大久保　　　　,シモオオクボ　　　　,2705,2499,2015,4514
11106,桜区　　　               ,大字大久保領家　　　,オオクボリヨウケ　　,3100,3132,3307,6439
11106,桜区　　　               ,大字神田　　　　　　,ジンデ　　　　　　　,2515,2759,2642,5401
11106,桜区　　　               ,大字白鍬　　　　　　,シラクワ　　　　　　,3328,3555,3581,7136
11106,桜区　　　               ,大字在家　　　　　　,ザイケ　　　　　　　,171,195,197,392
11106,桜区　　　               ,大字宿　　　　　　　,シユク　　　　　　　,286,318,286,604
11106,桜区　　　               ,大字五関　　　　　　,ゴセキ　　　　　　　,857,906,873,1779
11106,桜区　　　               ,大字塚本　　　　　　,ツカモト　　　　　　,698,796,792,1588
11106,桜区　　　               ,桜田１丁目　　　　　,サクラダ１チヨウメ　,358,378,390,768
11106,桜区　　　               ,桜田２丁目　　　　　,サクラダ２チヨウメ　,582,637,643,1280
11106,桜区　　　               ,桜田３丁目　　　　　,サクラダ３チヨウメ　,171,182,173,355
11107,浦和区　　               ,岸町１丁目　　　　　,キシチヨウ１チヨウメ,756,854,875,1729
11107,浦和区　　               ,岸町２丁目　　　　　,キシチヨウ２チヨウメ,768,826,841,1667
11107,浦和区　　               ,岸町３丁目　　　　　,キシチヨウ３チヨウメ,581,574,612,1186
11107,浦和区　　               ,岸町４丁目　　　　　,キシチヨウ４チヨウメ,1229,1134,1264,2398
11107,浦和区　　               ,岸町５丁目　　　　　,キシチヨウ５チヨウメ,663,740,756,1496
11107,浦和区　　               ,岸町６丁目　　　　　,キシチヨウ６チヨウメ,879,922,974,1896
11107,浦和区　　               ,岸町７丁目　　　　　,キシチヨウ７チヨウメ,1252,1359,1362,2721
11107,浦和区　　               ,東岸町　　　　　　　,ヒガシキシチヨウ　　,1254,1357,1356,2713
11107,浦和区　　               ,高砂１丁目　　　　　,タカサゴ１チヨウメ　,210,224,271,495
11107,浦和区　　               ,高砂２丁目　　　　　,タカサゴ２チヨウメ　,359,359,401,760
11107,浦和区　　               ,高砂３丁目　　　　　,タカサゴ３チヨウメ　,564,652,666,1318
11107,浦和区　　               ,高砂４丁目　　　　　,タカサゴ４チヨウメ　,802,826,871,1697
11107,浦和区　　               ,東高砂町　　　　　　,ヒガシタカサゴチヨウ,1058,867,926,1793
11107,浦和区　　               ,仲町１丁目　　　　　,ナカチヨウ１チヨウメ,833,756,882,1638
11107,浦和区　　               ,仲町２丁目　　　　　,ナカチヨウ２チヨウメ,892,882,958,1840
11107,浦和区　　               ,仲町３丁目　　　　　,ナカチヨウ３チヨウメ,881,998,1092,2090
11107,浦和区　　               ,仲町４丁目　　　　　,ナカチヨウ４チヨウメ,827,916,980,1896
11107,浦和区　　               ,東仲町　　　　　　　,ヒガシナカチヨウ　　,1954,1696,1834,3530
11107,浦和区　　               ,常盤１丁目　　　　　,トキワ１チヨウメ　　,1656,1699,1804,3503
11107,浦和区　　               ,常盤２丁目　　　　　,トキワ２チヨウメ　　,1122,1179,1225,2404
11107,浦和区　　               ,常盤３丁目　　　　　,トキワ３チヨウメ　　,1953,1899,2104,4003
11107,浦和区　　               ,常盤４丁目　　　　　,トキワ４チヨウメ　　,723,767,864,1631
11107,浦和区　　               ,常盤５丁目　　　　　,トキワ５チヨウメ　　,1021,1123,1249,2372
11107,浦和区　　               ,常盤６丁目　　　　　,トキワ６チヨウメ　　,556,677,654,1331
11107,浦和区　　               ,常盤７丁目　　　　　,トキワ７チヨウメ　　,611,721,754,1475
11107,浦和区　　               ,常盤８丁目　　　　　,トキワ８チヨウメ　　,558,703,803,1506
11107,浦和区　　               ,常盤９丁目　　　　　,トキワ９チヨウメ　　,1832,1822,1904,3726
11107,浦和区　　               ,常盤１０丁目　　　　,トキワ１０チヨウメ　,1520,1815,1886,3701
11107,浦和区　　               ,北浦和１丁目　　　　,キタウラワ１チヨウメ,1704,1528,1745,3273
11107,浦和区　　               ,北浦和２丁目　　　　,キタウラワ２チヨウメ,1277,1256,1293,2549
11107,浦和区　　               ,北浦和３丁目　　　　,キタウラワ３チヨウメ,1538,1448,1648,3096
11107,浦和区　　               ,北浦和４丁目　　　　,キタウラワ４チヨウメ,267,204,238,442
11107,浦和区　　               ,北浦和５丁目　　　　,キタウラワ５チヨウメ,1820,2005,2160,4165
11107,浦和区　　               ,針ヶ谷１丁目　　　　,ハリガヤ１チヨウメ　,1017,946,1049,1995
11107,浦和区　　               ,針ヶ谷２丁目　　　　,ハリガヤ２チヨウメ　,1219,1317,1278,2595
11107,浦和区　　               ,針ヶ谷３丁目　　　　,ハリガヤ３チヨウメ　,889,817,903,1720
11107,浦和区　　               ,針ヶ谷４丁目　　　　,ハリガヤ４チヨウメ　,1414,1219,1512,2731
11107,浦和区　　               ,上木崎１丁目　　　　,カミキザキ１チヨウメ,1711,1695,1910,3605
11107,浦和区　　               ,上木崎２丁目　　　　,カミキザキ２チヨウメ,1151,1209,1296,2505
11107,浦和区　　               ,上木崎３丁目　　　　,カミキザキ３チヨウメ,783,903,851,1754
11107,浦和区　　               ,上木崎４丁目　　　　,カミキザキ４チヨウメ,830,834,792,1626
11107,浦和区　　               ,上木崎５丁目　　　　,カミキザキ５チヨウメ,555,670,691,1361
11107,浦和区　　               ,上木崎６丁目　　　　,カミキザキ６チヨウメ,1309,1403,1430,2833
11107,浦和区　　               ,上木崎７丁目　　　　,カミキザキ７チヨウメ,492,606,636,1242
11107,浦和区　　               ,上木崎８丁目　　　　,カミキザキ８チヨウメ,267,304,315,619
11107,浦和区　　               ,木崎１丁目　　　　　,キザキ１チヨウメ　　,582,644,639,1283
11107,浦和区　　               ,木崎２丁目　　　　　,キザキ２チヨウメ　　,763,847,872,1719
11107,浦和区　　               ,木崎３丁目　　　　　,キザキ３チヨウメ　　,303,348,336,684
11107,浦和区　　               ,木崎４丁目　　　　　,キザキ４チヨウメ　　,759,908,950,1858
11107,浦和区　　               ,木崎５丁目　　　　　,キザキ５チヨウメ　　,918,1045,1143,2188
11107,浦和区　　               ,領家１丁目　　　　　,リヨウケ１チヨウメ　,775,937,972,1909
11107,浦和区　　               ,領家２丁目　　　　　,リヨウケ２チヨウメ　,604,569,568,1137
11107,浦和区　　               ,領家３丁目　　　　　,リヨウケ３チヨウメ　,941,1049,993,2042
11107,浦和区　　               ,領家４丁目　　　　　,リヨウケ４チヨウメ　,707,751,782,1533
11107,浦和区　　               ,領家５丁目　　　　　,リヨウケ５チヨウメ　,627,553,572,1125
11107,浦和区　　               ,領家６丁目　　　　　,リヨウケ６チヨウメ　,1035,1067,1084,2151
11107,浦和区　　               ,領家７丁目　　　　　,リヨウケ７チヨウメ　,1207,1164,1389,2553
11107,浦和区　　               ,瀬ヶ崎１丁目　　　　,セガサキ１チヨウメ　,739,790,873,1663
11107,浦和区　　               ,瀬ヶ崎２丁目　　　　,セガサキ２チヨウメ　,832,892,948,1840
11107,浦和区　　               ,瀬ヶ崎３丁目　　　　,セガサキ３チヨウメ　,637,678,775,1453
11107,浦和区　　               ,瀬ヶ崎４丁目　　　　,セガサキ４チヨウメ　,745,801,852,1653
11107,浦和区　　               ,瀬ヶ崎５丁目　　　　,セガサキ５チヨウメ　,834,958,957,1915
11107,浦和区　　               ,駒場１丁目　　　　　,コマバ１チヨウメ　　,859,1081,1021,2102
11107,浦和区　　               ,駒場２丁目　　　　　,コマバ２チヨウメ　　,141,156,131,287
11107,浦和区　　               ,大原１丁目　　　　　,オオハラ１チヨウメ　,305,342,373,715
11107,浦和区　　               ,大原２丁目　　　　　,オオハラ２チヨウメ　,188,206,248,454
11107,浦和区　　               ,大原３丁目　　　　　,オオハラ３チヨウメ　,8,10,10,20
11107,浦和区　　               ,大原４丁目　　　　　,オオハラ４チヨウメ　,6,6,0,6
11107,浦和区　　               ,前地１丁目　　　　　,マエジ１チヨウメ　　,1110,1442,1527,2969
11107,浦和区　　               ,前地２丁目　　　　　,マエジ２チヨウメ　　,644,603,629,1232
11107,浦和区　　               ,前地３丁目　　　　　,マエジ３チヨウメ　　,913,903,900,1803
11107,浦和区　　               ,本太１丁目　　　　　,モトブト１チヨウメ　,2011,1963,2205,4168
11107,浦和区　　               ,本太２丁目　　　　　,モトブト２チヨウメ　,1433,1414,1501,2915
11107,浦和区　　               ,本太３丁目　　　　　,モトブト３チヨウメ　,1310,1326,1395,2721
11107,浦和区　　               ,本太４丁目　　　　　,モトブト４チヨウメ　,804,861,919,1780
11107,浦和区　　               ,本太５丁目　　　　　,モトブト５チヨウメ　,1053,1193,1210,2403
11107,浦和区　　               ,元町１丁目　　　　　,モトチヨウ１チヨウメ,1287,1258,1334,2592
11107,浦和区　　               ,元町２丁目　　　　　,モトチヨウ２チヨウメ,1674,1753,1922,3675
11107,浦和区　　               ,元町３丁目　　　　　,モトチヨウ３チヨウメ,944,894,977,1871
11107,浦和区　　               ,大東１丁目　　　　　,ダイトウ１チヨウメ　,1274,1481,1524,3005
11107,浦和区　　               ,大東２丁目　　　　　,ダイトウ２チヨウメ　,812,898,943,1841
11107,浦和区　　               ,大東３丁目　　　　　,ダイトウ３チヨウメ　,619,685,754,1439
11107,浦和区　　               ,大字三崎　　　　　　,ミサキ　　　　　　　,5,7,6,13
11107,浦和区　　               ,神明１丁目　　　　　,シンメイ１チヨウメ　,576,629,632,1261
11107,浦和区　　               ,神明２丁目　　　　　,シンメイ２チヨウメ　,836,876,877,1753
11107,浦和区　　               ,皇山町　　　　　　　,コウザンチヨウ　　　,893,948,1012,1960
11108,南区　　　               ,大谷場１丁目　　　　,オオヤバ１チヨウメ　,1200,1327,1369,2696
11108,南区　　　               ,大谷場２丁目　　　　,オオヤバ２チヨウメ　,821,891,877,1768
11108,南区　　　               ,南浦和１丁目　　　　,ミナミウラワ１チヨウ,1501,1437,1475,2912
11108,南区　　　               ,南浦和２丁目　　　　,ミナミウラワ２チヨウ,2108,1879,1866,3745
11108,南区　　　               ,南浦和３丁目　　　　,ミナミウラワ３チヨウ,3820,3905,4022,7927
11108,南区　　　               ,南浦和４丁目　　　　,ミナミウラワ４チヨウ,129,119,84,203
11108,南区　　　               ,大字太田窪　　　　　,ダイタクボ　　　　　,4210,4648,4747,9395
11108,南区　　　               ,太田窪２丁目　　　　,ダイタクボ２チヨウメ,1054,1052,1104,2156
11108,南区　　　               ,太田窪４丁目　　　　,ダイタクボ４チヨウメ,818,878,943,1821
11108,南区　　　               ,太田窪５丁目　　　　,ダイタクボ５チヨウメ,1455,1475,1430,2905
11108,南区　　　               ,大字大谷口　　　　　,オオヤグチ　　　　　,7679,8918,9143,18061
11108,南区　　　               ,大字円正寺　　　　　,エンシヨウジ　　　　,1171,1435,1387,2822
11108,南区　　　               ,大字広ヶ谷戸　　　　,ヒロガヤト　　　　　,1060,1123,1178,2301
11108,南区　　　               ,白幡１丁目　　　　　,シラハタ１チヨウメ　,534,554,466,1020
11108,南区　　　               ,白幡２丁目　　　　　,シラハタ２チヨウメ　,546,589,540,1129
11108,南区　　　               ,白幡３丁目　　　　　,シラハタ３チヨウメ　,1528,1480,1575,3055
11108,南区　　　               ,白幡４丁目　　　　　,シラハタ４チヨウメ　,2246,2283,2368,4651
11108,南区　　　               ,白幡５丁目　　　　　,シラハタ５チヨウメ　,1222,1344,1363,2707
11108,南区　　　               ,白幡６丁目　　　　　,シラハタ６チヨウメ　,1247,1393,1286,2679
11108,南区　　　               ,辻１丁目　　　　　　,ツジ１チヨウメ　　　,1271,1423,1411,2834
11108,南区　　　               ,辻２丁目　　　　　　,ツジ２チヨウメ　　　,1056,1142,1152,2294
11108,南区　　　               ,辻３丁目　　　　　　,ツジ３チヨウメ　　　,902,878,882,1760
11108,南区　　　               ,辻４丁目　　　　　　,ツジ４チヨウメ　　　,1136,1300,1217,2517
11108,南区　　　               ,辻５丁目　　　　　　,ツジ５チヨウメ　　　,789,830,853,1683
11108,南区　　　               ,辻６丁目　　　　　　,ツジ６チヨウメ　　　,305,318,358,676
11108,南区　　　               ,辻７丁目　　　　　　,ツジ７チヨウメ　　　,1003,1045,977,2022
11108,南区　　　               ,辻８丁目　　　　　　,ツジ８チヨウメ　　　,1430,1347,1407,2754
11108,南区　　　               ,文蔵１丁目　　　　　,ブゾウ１チヨウメ　　,1108,1142,1179,2321
11108,南区　　　               ,文蔵２丁目　　　　　,ブゾウ２チヨウメ　　,1649,1555,1510,3065
11108,南区　　　               ,文蔵３丁目　　　　　,ブゾウ３チヨウメ　　,2148,2093,1897,3990
11108,南区　　　               ,文蔵４丁目　　　　　,ブゾウ４チヨウメ　　,1407,1460,1445,2905
11108,南区　　　               ,文蔵５丁目　　　　　,ブゾウ５チヨウメ　　,1342,1429,1428,2857
11108,南区　　　               ,別所１丁目　　　　　,ベツシヨ１チヨウメ　,713,688,700,1388
11108,南区　　　               ,別所２丁目　　　　　,ベツシヨ２チヨウメ　,1385,1450,1485,2935
11108,南区　　　               ,別所３丁目　　　　　,ベツシヨ３チヨウメ　,1287,1419,1496,2915
11108,南区　　　               ,別所４丁目　　　　　,ベツシヨ４チヨウメ　,308,348,348,696
11108,南区　　　               ,別所５丁目　　　　　,ベツシヨ５チヨウメ　,750,685,708,1393
11108,南区　　　               ,別所６丁目　　　　　,ベツシヨ６チヨウメ　,928,930,874,1804
11108,南区　　　               ,別所７丁目　　　　　,ベツシヨ７チヨウメ　,1644,1784,1867,3651
11108,南区　　　               ,根岸１丁目　　　　　,ネギシ１チヨウメ　　,1106,1171,1209,2380
11108,南区　　　               ,根岸２丁目　　　　　,ネギシ２チヨウメ　　,808,875,846,1721
11108,南区　　　               ,根岸３丁目　　　　　,ネギシ３チヨウメ　　,1155,1181,1161,2342
11108,南区　　　               ,根岸４丁目　　　　　,ネギシ４チヨウメ　　,702,712,635,1347
11108,南区　　　               ,根岸５丁目　　　　　,ネギシ５チヨウメ　　,1620,1645,1805,3450
11108,南区　　　               ,沼影１丁目　　　　　,ヌマカゲ１チヨウメ　,3338,3953,4087,8040
11108,南区　　　               ,沼影２丁目　　　　　,ヌマカゲ２チヨウメ　,729,905,899,1804
11108,南区　　　               ,沼影３丁目　　　　　,ヌマカゲ３チヨウメ　,144,90,54,144
11108,南区　　　               ,関１丁目　　　　　　,セキ１チヨウメ　　　,310,291,254,545
11108,南区　　　               ,関２丁目　　　　　　,セキ２チヨウメ　　　,288,316,294,610
11108,南区　　　               ,鹿手袋１丁目　　　　,シカテブクロ１チヨウ,594,567,592,1159
11108,南区　　　               ,鹿手袋２丁目　　　　,シカテブクロ２チヨウ,625,590,621,1211
11108,南区　　　               ,鹿手袋３丁目　　　　,シカテブクロ３チヨウ,933,932,929,1861
11108,南区　　　               ,鹿手袋４丁目　　　　,シカテブクロ４チヨウ,1328,1265,1178,2443
11108,南区　　　               ,鹿手袋５丁目　　　　,シカテブクロ５チヨウ,1265,1246,1233,2479
11108,南区　　　               ,鹿手袋６丁目　　　　,シカテブクロ６チヨウ,1089,1164,1145,2309
11108,南区　　　               ,鹿手袋７丁目　　　　,シカテブクロ７チヨウ,1121,1335,1246,2581
11108,南区　　　               ,松本１丁目　　　　　,マツモト１チヨウメ　,805,869,804,1673
11108,南区　　　               ,松本２丁目　　　　　,マツモト２チヨウメ　,588,624,601,1225
11108,南区　　　               ,松本３丁目　　　　　,マツモト３チヨウメ　,650,767,690,1457
11108,南区　　　               ,松本４丁目　　　　　,マツモト４チヨウメ　,559,609,579,1188
11108,南区　　　               ,曲本１丁目　　　　　,マガモト１チヨウメ　,896,952,920,1872
11108,南区　　　               ,曲本２丁目　　　　　,マガモト２チヨウメ　,853,918,876,1794
11108,南区　　　               ,曲本３丁目　　　　　,マガモト３チヨウメ　,732,820,787,1607
11108,南区　　　               ,曲本４丁目　　　　　,マガモト４チヨウメ　,832,798,738,1536
11108,南区　　　               ,曲本５丁目　　　　　,マガモト５チヨウメ　,855,872,864,1736
11108,南区　　　               ,内谷１丁目　　　　　,ウチヤ１チヨウメ　　,287,319,322,641
11108,南区　　　               ,内谷２丁目　　　　　,ウチヤ２チヨウメ　　,454,526,494,1020
11108,南区　　　               ,内谷３丁目　　　　　,ウチヤ３チヨウメ　　,839,950,837,1787
11108,南区　　　               ,内谷４丁目　　　　　,ウチヤ４チヨウメ　　,979,1047,978,2025
11108,南区　　　               ,内谷５丁目　　　　　,ウチヤ５チヨウメ　　,1176,1354,1312,2666
11108,南区　　　               ,内谷６丁目　　　　　,ウチヤ６チヨウメ　　,1092,1262,1085,2347
11108,南区　　　               ,内谷７丁目　　　　　,ウチヤ７チヨウメ　　,805,1014,960,1974
11108,南区　　　               ,四谷１丁目　　　　　,ヨツヤ１チヨウメ　　,765,781,793,1574
11108,南区　　　               ,四谷２丁目　　　　　,ヨツヤ２チヨウメ　　,644,665,606,1271
11108,南区　　　               ,四谷３丁目　　　　　,ヨツヤ３チヨウメ　　,754,784,747,1531
11108,南区　　　               ,南本町１丁目　　　　,ミナミホンチヨウ１チ,645,544,650,1194
11108,南区　　　               ,南本町２丁目　　　　,ミナミホンチヨウ２チ,1064,1182,1218,2400
11108,南区　　　               ,神明１丁目　　　　　,シンメイ１チヨウメ　,575,597,616,1213
11108,南区　　　               ,神明２丁目　　　　　,シンメイ２チヨウメ　,221,282,264,546
11109,緑区　　　               ,太田窪１丁目　　　　,ダイタクボ１チヨウメ,1411,1459,1562,3021
11109,緑区　　　               ,太田窪３丁目　　　　,ダイタクボ３チヨウメ,832,912,900,1812
11109,緑区　　　               ,大字大谷口　　　　　,オオヤグチ　　　　　,98,101,105,206
11109,緑区　　　               ,原山１丁目　　　　　,ハラヤマ１チヨウメ　,1516,1719,1862,3581
11109,緑区　　　               ,原山２丁目　　　　　,ハラヤマ２チヨウメ　,1658,1682,1786,3468
11109,緑区　　　               ,原山３丁目　　　　　,ハラヤマ３チヨウメ　,893,833,941,1774
11109,緑区　　　               ,原山４丁目　　　　　,ハラヤマ４チヨウメ　,1667,1924,2106,4030
11109,緑区　　　               ,大字中尾　　　　　　,ナカオ　　　　　　　,6435,7082,7438,14520
11109,緑区　　　               ,大字大間木　　　　　,オオマギ　　　　　　,2771,3065,3133,6198
11109,緑区　　　               ,大字大牧　　　　　　,オオマキ　　　　　　,1090,1158,1234,2392
11109,緑区　　　               ,大字下山口新田　　　,シモヤマグチシンデン,138,160,159,319
11109,緑区　　　               ,大字三室　　　　　　,ミムロ　　　　　　　,7397,8465,8835,17300
11109,緑区　　　               ,道祖土１丁目　　　　,サイド１チヨウメ　　,589,582,681,1263
11109,緑区　　　               ,道祖土２丁目　　　　,サイド２チヨウメ　　,581,578,612,1190
11109,緑区　　　               ,道祖土３丁目　　　　,サイド３チヨウメ　　,325,384,431,815
11109,緑区　　　               ,道祖土４丁目　　　　,サイド４チヨウメ　　,844,1013,1060,2073
11109,緑区　　　               ,大字大崎　　　　　　,オオサキ　　　　　　,438,515,421,936
11109,緑区　　　               ,大字南部領辻　　　　,ナンブリヨウツシ　　,286,364,368,732
11109,緑区　　　               ,大字中野田　　　　　,ナカノダ　　　　　　,255,313,275,588
11109,緑区　　　               ,大字上野田　　　　　,カミノダ　　　　　　,319,383,294,677
11109,緑区　　　               ,大字高畑　　　　　　,タカバタケ　　　　　,40,46,52,98
11109,緑区　　　               ,大字代山　　　　　　,ダイヤマ　　　　　　,236,296,250,546
11109,緑区　　　               ,大字寺山　　　　　　,テラヤマ　　　　　　,106,113,110,223
11109,緑区　　　               ,大字大門　　　　　　,ダイモン　　　　　　,3995,5133,5111,10244
11109,緑区　　　               ,大字北原　　　　　　,キタハラ　　　　　　,34,55,49,104
11109,緑区　　　               ,大字間宮　　　　　　,マミヤ　　　　　　　,370,413,392,805
11109,緑区　　　               ,大字下野田　　　　　,シモノダ　　　　　　,566,630,597,1227
11109,緑区　　　               ,大字玄蕃新田　　　　,ゲンバシンデン　　　,82,108,99,207
11109,緑区　　　               ,宮本１丁目　　　　　,ミヤモト１チヨウメ　,378,454,440,894
11109,緑区　　　               ,宮本２丁目　　　　　,ミヤモト２チヨウメ　,651,778,770,1548
11109,緑区　　　               ,芝原１丁目　　　　　,シバハラ１チヨウメ　,464,574,597,1171
11109,緑区　　　               ,芝原２丁目　　　　　,シバハラ２チヨウメ　,405,480,493,973
11109,緑区　　　               ,芝原３丁目　　　　　,シバハラ３チヨウメ　,766,913,927,1840
11109,緑区　　　               ,大字三浦　　　　　　,ミウラ　　　　　　　,1,1,0,1
11109,緑区　　　               ,大字見沼　　　　　　,ミヌマ　　　　　　　,9,13,10,23
11109,緑区　　　               ,山崎１丁目　　　　　,ヤマザキ１チヨウメ　,569,616,489,1105
11109,緑区　　　               ,東大門１丁目　　　　,ヒガシダイモン１チヨ,142,146,146,292
11109,緑区　　　               ,東大門２丁目　　　　,ヒガシダイモン２チヨ,701,826,896,1722
11109,緑区　　　               ,東大門３丁目　　　　,ヒガシダイモン３チヨ,718,836,815,1651
11109,緑区　　　               ,馬場１丁目　　　　　,バンバ１チヨウメ　　,631,685,722,1407
11109,緑区　　　               ,馬場２丁目　　　　　,バンバ２チヨウメ　　,659,835,804,1639
11109,緑区　　　               ,松木１丁目　　　　　,マツキ１チヨウメ　　,544,675,705,1380
11109,緑区　　　               ,松木２丁目　　　　　,マツキ２チヨウメ　　,492,598,616,1214
11109,緑区　　　               ,松木３丁目　　　　　,マツキ３チヨウメ　　,828,932,968,1900
11109,緑区　　　               ,東浦和１丁目　　　　,ヒガシウラワ１チヨウ,637,615,647,1262
11109,緑区　　　               ,東浦和２丁目　　　　,ヒガシウラワ２チヨウ,2358,2514,2428,4942
11109,緑区　　　               ,東浦和３丁目　　　　,ヒガシウラワ３チヨウ,1377,1457,1497,2954
11109,緑区　　　               ,東浦和４丁目　　　　,ヒガシウラワ４チヨウ,1130,1105,1128,2233
11109,緑区　　　               ,東浦和５丁目　　　　,ヒガシウラワ５チヨウ,908,873,921,1794
11109,緑区　　　               ,東浦和６丁目　　　　,ヒガシウラワ６チヨウ,665,797,801,1598
11109,緑区　　　               ,東浦和７丁目　　　　,ヒガシウラワ７チヨウ,1296,1324,1429,2753
11109,緑区　　　               ,東浦和８丁目　　　　,ヒガシウラワ８チヨウ,667,761,808,1569
11109,緑区　　　               ,東浦和９丁目　　　　,ヒガシウラワ９チヨウ,563,670,694,1364
11109,緑区　　　               ,美園１丁目　　　　　,ミソノ１チヨウメ　　,196,258,251,509
11109,緑区　　　               ,美園２丁目　　　　　,ミソノ２チヨウメ　　,61,92,80,172
11109,緑区　　　               ,美園３丁目　　　　　,ミソノ３チヨウメ　　,806,685,663,1348
11109,緑区　　　               ,美園４丁目　　　　　,ミソノ４チヨウメ　　,1916,2321,2338,4659
11109,緑区　　　               ,美園５丁目　　　　　,ミソノ５チヨウメ　　,753,979,975,1954
11109,緑区　　　               ,美園６丁目　　　　　,ミソノ６チヨウメ　　,389,500,500,1000
11109,緑区　　　               ,大間木２丁目　　　　,オオマギ２チヨウメ　,418,592,568,1160
11109,緑区　　　               ,大間木３丁目　　　　,オオマギ３チヨウメ　,533,726,714,1440
11110,岩槻区　　               ,大字岩槻　　　　　　,イワツキ　　　　　　,1996,2499,2410,4909
11110,岩槻区　　               ,太田１丁目　　　　　,オオタ１チヨウメ　　,468,542,564,1106
11110,岩槻区　　               ,太田２丁目　　　　　,オオタ２チヨウメ　　,436,541,537,1078
11110,岩槻区　　               ,太田３丁目　　　　　,オオタ３チヨウメ　　,42,49,43,92
11110,岩槻区　　               ,本丸１丁目　　　　　,ホンマル１チヨウメ　,630,643,656,1299
11110,岩槻区　　               ,本丸２丁目　　　　　,ホンマル２チヨウメ　,331,346,363,709
11110,岩槻区　　               ,本丸３丁目　　　　　,ホンマル３チヨウメ　,579,568,615,1183
11110,岩槻区　　               ,本丸４丁目　　　　　,ホンマル４チヨウメ　,357,396,413,809
11110,岩槻区　　               ,城町１丁目　　　　　,シロマチ１チヨウメ　,469,489,494,983
11110,岩槻区　　               ,城町２丁目　　　　　,シロマチ２チヨウメ　,308,355,334,689
11110,岩槻区　　               ,府内１丁目　　　　　,フナイ１チヨウメ　　,221,229,215,444
11110,岩槻区　　               ,府内２丁目　　　　　,フナイ２チヨウメ　　,494,509,531,1040
11110,岩槻区　　               ,府内３丁目　　　　　,フナイ３チヨウメ　　,12,11,5,16
11110,岩槻区　　               ,府内４丁目　　　　　,フナイ４チヨウメ　　,200,209,184,393
11110,岩槻区　　               ,城南１丁目　　　　　,ジヨウナン１チヨウメ,494,530,528,1058
11110,岩槻区　　               ,城南２丁目　　　　　,ジヨウナン２チヨウメ,303,329,303,632
11110,岩槻区　　               ,城南３丁目　　　　　,ジヨウナン３チヨウメ,221,242,256,498
11110,岩槻区　　               ,城南４丁目　　　　　,ジヨウナン４チヨウメ,499,522,421,943
11110,岩槻区　　               ,城南５丁目　　　　　,ジヨウナン５チヨウメ,608,713,676,1389
11110,岩槻区　　               ,並木１丁目　　　　　,ナミキ１チヨウメ　　,770,729,746,1475
11110,岩槻区　　               ,並木２丁目　　　　　,ナミキ２チヨウメ　　,592,598,620,1218
11110,岩槻区　　               ,西原　　　　　　　　,ニシハラ　　　　　　,699,711,716,1427
11110,岩槻区　　               ,西原台１丁目　　　　,ニシハラダイ１チヨウ,495,495,466,961
11110,岩槻区　　               ,西原台２丁目　　　　,ニシハラダイ２チヨウ,384,395,401,796
11110,岩槻区　　               ,本町１丁目　　　　　,ホンチヨウ１チヨウメ,421,354,368,722
11110,岩槻区　　               ,本町２丁目　　　　　,ホンチヨウ２チヨウメ,461,481,493,974
11110,岩槻区　　               ,本町３丁目　　　　　,ホンチヨウ３チヨウメ,406,382,407,789
11110,岩槻区　　               ,本町４丁目　　　　　,ホンチヨウ４チヨウメ,515,488,523,1011
11110,岩槻区　　               ,本町５丁目　　　　　,ホンチヨウ５チヨウメ,339,342,341,683
11110,岩槻区　　               ,本町６丁目　　　　　,ホンチヨウ６チヨウメ,350,384,401,785
